"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2026-05-18","radhagurung","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","33.52056","0.33520560000000005"
"2026-05-18","dan-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","92.060355","0.9206035499999999"
"2026-05-18","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity","","476.2950900000002","4.7629509"
"2026-05-18","mariomcguire","copilot","copilot_premium_request","Claude Sonnet 4.6","66","requests","0.04","2.6400000000000015","2.6400000000000015","0","False","300","Experity","","4393.261290000008","43.93261289999999"
"2026-05-18","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","16","requests","0.04","0.64","0.64","0","False","300","Experity","","122.82716999999997","1.2282717"
"2026-05-18","mma-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","Experity","","327.92783999999995","3.2792784"
"2026-05-18","rroman-encora","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","onepackius","","41.135940000000005","0.41135940000000004"
"2026-05-18","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.6","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","Experity","","368.3343299999999","3.6833432999999984"
"2026-05-18","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","142.54990500000002","1.425499049999999"
"2026-05-18","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0","0.39999999999999997","True","300","Experity","","45.977535","0.45977535"
"2026-05-18","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","214.40109","2.1440109"
"2026-05-18","cilantrosoftware","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0","0.24000000000000002","True","300","Experity","","157.72857","1.5772856999999998"
"2026-05-18","cilantrosoftware","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","169.90988999999996","1.6990988999999999"
"2026-05-18","AnkitJain44","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","55.184025","0.55184025"
"2026-05-18","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","52.591815","0.5259181500000001"
"2026-05-18","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0","0.16","True","300","Experity","","103.47114","1.0347114"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","104.46226500000002","1.0446226500000002"
"2026-05-18","cmonterroso-exp","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius","","97.2428","0.9724280000000001"
"2026-05-18","sodakdoogie1969","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","15.054025","0.15054025"
"2026-05-18","aswinkulath93","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","56.632375","0.56632375"
"2026-05-18","zacharypollard","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","59.6364","0.596364"
"2026-05-18","iblatter-experity","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0","0.16","True","300","Experity","","225.380745","2.25380745"
"2026-05-18","rroman-encora","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius","","107.354525","1.07354525"
"2026-05-18","mma-exp","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","41.653745","0.41653745000000003"
"2026-05-18","seth-trudeau","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","14.834295","0.14834295"
"2026-05-18","tleibovich","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","18.90375","0.1890375"
"2026-05-18","bstock21","copilot","copilot_premium_request","Code Review model","6","requests","0.04","0.24000000000000002","0","0.24000000000000002","True","300","onepackius","","87.400515","0.87400515"
"2026-05-18","dn-ans","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","","","13.196195","0.13196195"
"2026-05-18","tyescalante","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","26.511625","0.26511625"
"2026-05-18","sseely-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","47.87041","0.4787041"
"2026-05-18","bstock21","copilot","coding_agent_premium_request","Coding Agent model","0","requests","0.04","0","0","0","False","300","onepackius","","36.35909000000001","0.36359089999999994"
"2026-05-18","bstock21","copilot","coding_agent_premium_request","Coding Agent model","0","requests","0.04","0","0","0","False","2147483647","onepackius","","2.126","0.02126"
"2026-05-18","cloneluke","copilot","coding_agent_premium_request","Coding Agent model","0","requests","0.04","0","0","0","False","2147483647","Experity","","12.393","0.12393000000000001"
"2026-05-18","bstock21","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0","0.04","True","300","onepackius","","1.71388","0.017138800000000003"
"2026-05-18","twilson-eh","copilot","copilot_premium_request","GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","2.7728","0.027728000000000003"
"2026-05-18","sg-m","copilot","copilot_premium_request","GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","74.19139999999999","0.7419140000000002"
"2026-05-18","jmunsch","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.050025","0.00050025"
"2026-05-18","camilo-betancourt","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","6.31055","0.06310550000000001"
"2026-05-18","cilantrosoftware","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.069175","0.00069175"
"2026-05-18","sg-m","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.140725","0.00140725"
"2026-05-18","adamkenvin","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.25015","0.0025015000000000003"
"2026-05-18","bstock21","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","onepackius","","0.117925","0.00117925"
"2026-05-18","Sanket-EXP","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.036525","0.00036525"
"2026-05-18","rroman-encora","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","onepackius","","0.077975","0.0007797500000000001"
"2026-05-18","tarana88","copilot","copilot_premium_request","GPT-5.2","2","requests","0.04","0.08","0.08","0","False","300","Experity","","9.58811","0.0958811"
"2026-05-18","mariomcguire","copilot","copilot_premium_request","GPT-5.4","0","requests","0.04","0","0","0","False","300","Experity","","218.71440499999997","2.18714405"
"2026-05-18","ShonKrull","copilot","copilot_premium_request","GPT-5.4","1","requests","0.04","0.04","0.04","0","False","300","Experity","","3.243135","0.032431350000000005"
"2026-05-18","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.4","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","onepackius","","383.51985","3.8351984999999993"
"2026-05-18","paulnicole","copilot","copilot_premium_request","GPT-5.4","2","requests","0.04","0.08","0.08","0","False","300","Experity","","12.56038","0.1256038"
"2026-05-18","mariomcguire","copilot","copilot_premium_request","GPT-5.4 mini","0","requests","0.04","0","0","0","False","300","Experity","","6.2029950000000005","0.06202995"
"2026-05-18","Sanket-EXP","copilot","copilot_premium_request","GPT-5.4 mini","0","requests","0.04","0","0","0","False","300","Experity","","9.979619999999999","0.09979619999999999"
"2026-05-18","iblatter-experity","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","65.77990000000001","0.6577989999999997"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","8.3215","0.083215"
"2026-05-18","camilo-betancourt","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","1.06805","0.010680499999999999"
"2026-05-18","zacharypollard","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","2.0467","0.020467"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Gemini 3.1 Pro","3","requests","0.04","0.12","0","0.12","True","300","Experity","","37.85868000000001","0.3785868"
"2026-05-19","cloneluke","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","49.171099500000004","0.49171099500000004"
"2026-05-19","AldoMX","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0.012","0","False","300","Experity","","13.0810905","0.130810905"
"2026-05-19","JasonLantz","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0.012","0","False","300","Experity","","2.7379935000000004","0.027379935"
"2026-05-19","cloneluke","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0","0.012","True","300","Experity","","4.72581","0.047258100000000004"
"2026-05-19","tdigambar","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.8999999999999999","requests","0.04","0.036000000000000004","0.036000000000000004","0","False","300","Experity","","18.401769","0.18401768999999996"
"2026-05-19","AldoMX","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","26.153766","0.26153766"
"2026-05-19","rboparai-experityhealth","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","26.165794500000004","0.261657945"
"2026-05-19","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","4.5","requests","0.04","0.18","0","0.18","True","300","Experity","","139.102488","1.39102488"
"2026-05-19","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","108.116775","1.0811677500000003"
"2026-05-19","justinfodness","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","6.300000000000001","requests","0.04","0.252","0.252","0","False","300","Experity","","46.0445985","0.460445985"
"2026-05-19","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","176.7527055","1.7675270550000004"
"2026-05-19","tdigambar","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","87.3256545","0.873256545"
"2026-05-19","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","5.4","requests","0.04","0.216","0","0.216","True","300","Experity","","42.131259","0.42131259"
"2026-05-19","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","11.933986500000001","0.119339865"
"2026-05-19","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","5.4","requests","0.04","0.216","0","0.216","True","300","Experity","","44.834782499999996","0.44834782500000003"
"2026-05-19","rboparai-experityhealth","copilot","copilot_premium_request","Auto: GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","20.176920000000003","0.2017692"
"2026-05-19","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0","requests","0.04","0","0","0","False","300","Experity","","111.79542149999999","1.1179542150000001"
"2026-05-19","snehathaduruexperity","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0","requests","0.04","0","0","0","False","300","Experity","","67.57713899999999","0.67577139"
"2026-05-19","JasonLantz","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","6.300000000000001","requests","0.04","0.252","0.252","0","False","300","Experity","","47.127118499999995","0.471271185"
